Bus_Numbers,Passenger_Number,Iteration_Times,Pheromone,Alpha,Beta,Volatile_Coefficient,Ant_Pheromone_Quality,Ants_Number,Shortest_Line,shortest_Time,Cut_Lines,Cut_Times
30,10,100,75,6,3,0.5,145,25,"[23, 10, 0, 20, 12, 21, 1, 3, 19, 15, 8, 28, 14, 17, 6, 2, 25, 18, 27, 11, 22, 7, 29, 24, 5, 13, 26, 9, 4, 16, 23]",89.99602345,"[[21, 1, 3, 19, 15, 8, 28], [14, 17, 6, 2, 25, 18, 27], [11, 22, 7, 29, 24, 5, 13], [26, 9, 4, 16, 23, 10, 0], [20, 12]]",120.3874998
30,10,100,75,6,3,0.5,145,30,"[7, 29, 23, 10, 16, 6, 2, 25, 18, 27, 11, 0, 20, 12, 21, 1, 3, 17, 14, 28, 8, 19, 15, 5, 26, 13, 9, 4, 24, 22, 7]",87.60358964,"[[2, 25, 18, 27, 11, 0, 20], [12, 21, 1, 3, 17, 14, 28], [8, 19, 15, 5, 26, 13, 9], [4, 24, 22, 7, 29, 23, 10], [16, 6]]",147.6387325
30,10,100,75,6,3,0.5,145,35,"[29, 7, 23, 10, 16, 6, 2, 25, 18, 27, 11, 0, 20, 1, 3, 17, 14, 28, 8, 19, 15, 5, 24, 4, 9, 13, 26, 21, 12, 22, 29]",86.4651312,"[[29, 7, 23, 10, 16, 6, 2], [25, 18, 27, 11, 0, 20, 1], [3, 17, 14, 28, 8, 19, 15], [5, 24, 4, 9, 13, 26, 21], [12, 22]]",153.0690745
30,10,100,75,6,3,0.5,160,25,"[11, 22, 27, 18, 25, 2, 6, 0, 20, 12, 21, 1, 3, 17, 14, 28, 16, 23, 10, 8, 19, 15, 4, 9, 13, 26, 5, 24, 29, 7, 11]",81.76135703,"[[18, 25, 2, 6, 0, 20, 12], [21, 1, 3, 17, 14, 28, 16], [23, 10, 8, 19, 15, 4, 9], [13, 26, 5, 24, 29, 7, 11], [22, 27]]",121.5017862
30,10,100,75,6,3,0.5,160,30,"[4, 9, 13, 26, 5, 24, 29, 7, 23, 10, 16, 6, 2, 25, 18, 27, 14, 28, 8, 15, 19, 3, 0, 20, 12, 21, 1, 17, 22, 11, 4]",89.06259791,"[[9, 13, 26, 5, 24, 29, 7], [23, 10, 16, 6, 2, 25, 18], [27, 14, 28, 8, 15, 19, 3], [0, 20, 12, 21, 1, 17, 22], [11, 4]]",168.9025805
30,10,100,75,6,3,0.5,160,35,"[23, 10, 16, 6, 2, 25, 18, 27, 0, 20, 12, 21, 1, 3, 17, 14, 28, 8, 19, 15, 5, 24, 4, 9, 13, 26, 7, 29, 11, 22, 23]",85.19703175,"[[6, 2, 25, 18, 27, 0, 20], [12, 21, 1, 3, 17, 14, 28], [8, 19, 15, 5, 24, 4, 9], [13, 26, 7, 29, 11, 22, 23], [10, 16]]",143.6600776
30,10,100,75,6,3,0.5,175,25,"[5, 24, 4, 9, 13, 26, 15, 19, 8, 10, 23, 16, 6, 2, 25, 18, 27, 14, 28, 17, 3, 1, 21, 0, 20, 12, 22, 7, 29, 11, 5]",80.2028178,"[[4, 9, 13, 26, 15, 19, 8], [10, 23, 16, 6, 2, 25, 18], [27, 14, 28, 17, 3, 1, 21], [0, 20, 12, 22, 7, 29, 11], [5, 24]]",130.0236915
30,10,100,75,6,3,0.5,175,30,"[26, 13, 9, 4, 5, 15, 19, 8, 23, 10, 16, 6, 2, 25, 18, 27, 14, 0, 20, 21, 1, 3, 17, 28, 7, 11, 12, 22, 29, 24, 26]",84.46130478,"[[13, 9, 4, 5, 15, 19, 8], [23, 10, 16, 6, 2, 25, 18], [27, 14, 0, 20, 21, 1, 3], [17, 28, 7, 11, 12, 22, 29], [24, 26]]",128.6357827
30,10,100,75,6,3,0.5,175,35,"[8, 10, 23, 7, 29, 15, 19, 14, 28, 16, 6, 2, 25, 18, 27, 11, 22, 17, 3, 1, 21, 12, 0, 20, 13, 26, 5, 24, 4, 9, 8]",82.60641055,"[[19, 14, 28, 16, 6, 2, 25], [18, 27, 11, 22, 17, 3, 1], [21, 12, 0, 20, 13, 26, 5], [24, 4, 9, 8, 10, 23, 7], [29, 15]]",140.1233867
30,10,100,75,6,3,0.6,115,25,"[5, 24, 4, 9, 13, 26, 19, 15, 8, 10, 23, 16, 6, 2, 25, 18, 27, 14, 28, 17, 3, 1, 0, 20, 7, 11, 22, 21, 12, 29, 5]",81.98196565,"[[4, 9, 13, 26, 19, 15, 8], [10, 23, 16, 6, 2, 25, 18], [27, 14, 28, 17, 3, 1, 0], [20, 7, 11, 22, 21, 12, 29], [5, 24]]",128.9343643
30,10,100,75,6,3,0.6,115,30,"[26, 13, 9, 4, 24, 5, 15, 19, 8, 23, 10, 16, 6, 2, 25, 18, 27, 14, 28, 17, 3, 0, 20, 12, 21, 1, 29, 7, 11, 22, 26]",86.49535936,"[[9, 4, 24, 5, 15, 19, 8], [23, 10, 16, 6, 2, 25, 18], [27, 14, 28, 17, 3, 0, 20], [12, 21, 1, 29, 7, 11, 22], [26, 13]]",127.3204881
30,10,100,75,6,3,0.6,115,35,"[23, 10, 16, 6, 2, 25, 18, 27, 0, 20, 1, 3, 14, 28, 8, 19, 15, 5, 26, 13, 9, 4, 24, 29, 7, 11, 22, 17, 21, 12, 23]",78.94122332,"[[23, 10, 16, 6, 2, 25, 18], [27, 0, 20, 1, 3, 14, 28], [8, 19, 15, 5, 26, 13, 9], [4, 24, 29, 7, 11, 22, 17], [21, 12]]",127.4131972
30,10,100,75,6,3,0.6,130,25,"[19, 14, 17, 3, 1, 21, 12, 20, 0, 26, 13, 9, 4, 24, 5, 15, 8, 10, 23, 16, 6, 2, 25, 18, 27, 11, 22, 28, 7, 29, 19]",87.47688398,"[[1, 21, 12, 20, 0, 26, 13], [9, 4, 24, 5, 15, 8, 10], [23, 16, 6, 2, 25, 18, 27], [11, 22, 28, 7, 29, 19, 14], [17, 3]]",111.4318329
30,10,100,75,6,3,0.6,130,30,"[3, 1, 21, 12, 0, 20, 26, 2, 6, 16, 10, 4, 9, 13, 5, 24, 29, 7, 8, 23, 15, 19, 14, 11, 18, 27, 25, 22, 17, 28, 3]",82.18217355,"[[12, 0, 20, 26, 2, 6, 16], [10, 4, 9, 13, 5, 24, 29], [7, 8, 23, 15, 19, 14, 11], [18, 27, 25, 22, 17, 28, 3], [1, 21]]",134.9470704
30,10,100,75,6,3,0.6,130,35,"[27, 18, 25, 2, 0, 20, 21, 1, 3, 14, 19, 15, 8, 10, 23, 4, 9, 13, 26, 5, 24, 29, 7, 6, 11, 22, 17, 28, 12, 16, 27]",73.03081697,"[[0, 20, 21, 1, 3, 14, 19], [15, 8, 10, 23, 4, 9, 13], [26, 5, 24, 29, 7, 6, 11], [22, 17, 28, 12, 16, 27, 18], [25, 2]]",107.3287262
30,10,100,75,6,3,0.6,145,25,"[8, 15, 19, 14, 28, 17, 3, 1, 21, 12, 0, 20, 13, 26, 5, 24, 4, 9, 29, 7, 10, 23, 16, 6, 2, 25, 18, 27, 11, 22, 8]",86.79819443,"[[8, 15, 19, 14, 28, 17, 3], [1, 21, 12, 0, 20, 13, 26], [5, 24, 4, 9, 29, 7, 10], [23, 16, 6, 2, 25, 18, 27], [11, 22]]",159.0762734
30,10,100,75,6,3,0.6,145,30,"[13, 26, 5, 24, 4, 9, 15, 19, 8, 10, 23, 16, 6, 2, 25, 18, 27, 14, 28, 17, 3, 0, 20, 1, 21, 12, 7, 29, 11, 22, 13]",82.83588472,"[[4, 9, 15, 19, 8, 10, 23], [16, 6, 2, 25, 18, 27, 14], [28, 17, 3, 0, 20, 1, 21], [12, 7, 29, 11, 22, 13, 26], [5, 24]]",104.2692175
30,10,100,75,6,3,0.6,145,35,"[16, 10, 23, 7, 29, 24, 4, 9, 13, 26, 5, 15, 19, 8, 28, 14, 17, 3, 0, 20, 12, 21, 1, 18, 27, 11, 2, 6, 25, 22, 16]",85.98773618,"[[16, 10, 23, 7, 29, 24, 4], [9, 13, 26, 5, 15, 19, 8], [28, 14, 17, 3, 0, 20, 12], [21, 1, 18, 27, 11, 2, 6], [25, 22]]",132.4301681
30,10,100,75,6,3,0.6,160,25,"[4, 9, 13, 26, 5, 24, 15, 19, 8, 10, 23, 16, 6, 2, 25, 18, 27, 14, 17, 3, 1, 21, 12, 20, 0, 22, 11, 28, 7, 29, 4]",81.64775571,"[[9, 13, 26, 5, 24, 15, 19], [8, 10, 23, 16, 6, 2, 25], [18, 27, 14, 17, 3, 1, 21], [12, 20, 0, 22, 11, 28, 7], [29, 4]]",160.7544693
30,10,100,75,6,3,0.6,160,30,"[10, 0, 20, 5, 26, 13, 9, 4, 24, 15, 19, 8, 23, 1, 3, 17, 14, 28, 2, 6, 16, 18, 27, 25, 11, 7, 29, 21, 12, 22, 10]",87.7201379,"[[13, 9, 4, 24, 15, 19, 8], [23, 1, 3, 17, 14, 28, 2], [6, 16, 18, 27, 25, 11, 7], [29, 21, 12, 22, 10, 0, 20], [5, 26]]",145.1457434
30,10,100,75,6,3,0.6,160,35,"[10, 23, 8, 15, 19, 14, 28, 0, 20, 21, 1, 3, 17, 22, 11, 27, 18, 25, 2, 6, 16, 29, 7, 24, 5, 26, 13, 9, 4, 12, 10]",81.20727098,"[[28, 0, 20, 21, 1, 3, 17], [22, 11, 27, 18, 25, 2, 6], [16, 29, 7, 24, 5, 26, 13], [9, 4, 12, 10, 23, 8, 15], [19, 14]]",158.2324841
30,10,100,75,6,3,0.6,175,25,"[3, 1, 21, 12, 20, 0, 26, 13, 9, 4, 5, 15, 19, 8, 23, 10, 16, 6, 2, 25, 18, 27, 14, 28, 17, 11, 22, 29, 7, 24, 3]",86.65905138,"[[21, 12, 20, 0, 26, 13, 9], [4, 5, 15, 19, 8, 23, 10], [16, 6, 2, 25, 18, 27, 14], [28, 17, 11, 22, 29, 7, 24], [3, 1]]",134.5041858
30,10,100,75,6,3,0.6,175,30,"[26, 13, 9, 4, 24, 5, 15, 10, 23, 16, 6, 2, 25, 18, 27, 14, 28, 8, 19, 1, 3, 17, 21, 12, 20, 0, 29, 7, 11, 22, 26]",79.0662068,"[[9, 4, 24, 5, 15, 10, 23], [16, 6, 2, 25, 18, 27, 14], [28, 8, 19, 1, 3, 17, 21], [12, 20, 0, 29, 7, 11, 22], [26, 13]]",128.9980904
30,10,100,75,6,3,0.6,175,35,"[16, 6, 2, 25, 18, 27, 14, 0, 20, 21, 1, 3, 17, 23, 10, 8, 19, 15, 5, 4, 9, 13, 26, 24, 29, 7, 28, 11, 22, 12, 16]",77.8315384,"[[16, 6, 2, 25, 18, 27, 14], [0, 20, 21, 1, 3, 17, 23], [10, 8, 19, 15, 5, 4, 9], [13, 26, 24, 29, 7, 28, 11], [22, 12]]",100.562349
30,10,100,75,6,3,0.7,115,25,"[22, 11, 18, 27, 14, 0, 20, 12, 21, 1, 3, 19, 15, 8, 2, 6, 16, 10, 23, 4, 9, 13, 26, 5, 24, 7, 29, 28, 17, 25, 22]",82.54900947,"[[22, 11, 18, 27, 14, 0, 20], [12, 21, 1, 3, 19, 15, 8], [2, 6, 16, 10, 23, 4, 9], [13, 26, 5, 24, 7, 29, 28], [17, 25]]",165.1200609
30,10,100,75,6,3,0.7,115,30,"[7, 0, 1, 3, 21, 12, 20, 17, 2, 6, 16, 4, 9, 26, 13, 5, 24, 29, 10, 23, 8, 15, 19, 28, 14, 18, 27, 25, 11, 22, 7]",76.26215709,"[[20, 17, 2, 6, 16, 4, 9], [26, 13, 5, 24, 29, 10, 23], [8, 15, 19, 28, 14, 18, 27], [25, 11, 22, 7, 0, 1, 3], [21, 12]]",160.3394239
30,10,100,75,6,3,0.7,115,35,"[10, 23, 16, 6, 2, 25, 18, 27, 14, 28, 8, 19, 15, 5, 26, 13, 9, 0, 1, 3, 17, 12, 20, 21, 22, 11, 7, 29, 24, 4, 10]",76.50668319,"[[6, 2, 25, 18, 27, 14, 28], [8, 19, 15, 5, 26, 13, 9], [0, 1, 3, 17, 12, 20, 21], [22, 11, 7, 29, 24, 4, 10], [23, 16]]",99.79943781
30,10,100,75,6,3,0.7,130,25,"[3, 1, 21, 12, 20, 0, 26, 13, 9, 4, 5, 23, 10, 16, 6, 2, 25, 18, 27, 14, 28, 8, 15, 19, 24, 29, 7, 17, 11, 22, 3]",85.13004449,"[[21, 12, 20, 0, 26, 13, 9], [4, 5, 23, 10, 16, 6, 2], [25, 18, 27, 14, 28, 8, 15], [19, 24, 29, 7, 17, 11, 22], [3, 1]]",146.7956281
30,10,100,75,6,3,0.7,130,30,"[16, 6, 0, 20, 12, 1, 3, 17, 14, 28, 8, 15, 19, 26, 13, 9, 4, 24, 5, 29, 7, 23, 10, 2, 25, 18, 27, 11, 22, 21, 16]",84.45665914,"[[0, 20, 12, 1, 3, 17, 14], [28, 8, 15, 19, 26, 13, 9], [4, 24, 5, 29, 7, 23, 10], [2, 25, 18, 27, 11, 22, 21], [16, 6]]",149.0039772
30,10,100,75,6,3,0.7,130,35,"[9, 4, 5, 15, 19, 8, 10, 23, 16, 6, 2, 25, 18, 27, 14, 17, 3, 1, 21, 20, 0, 26, 13, 24, 29, 7, 28, 11, 22, 12, 9]",71.56168985,"[[9, 4, 5, 15, 19, 8, 10], [23, 16, 6, 2, 25, 18, 27], [14, 17, 3, 1, 21, 20, 0], [26, 13, 24, 29, 7, 28, 11], [22, 12]]",115.0964443
30,10,100,75,6,3,0.7,145,25,"[24, 5, 26, 13, 9, 4, 10, 23, 16, 6, 2, 25, 18, 27, 14, 28, 8, 15, 19, 3, 1, 21, 12, 0, 20, 17, 11, 7, 29, 22, 24]",65.78308357,"[[5, 26, 13, 9, 4, 10, 23], [16, 6, 2, 25, 18, 27, 14], [28, 8, 15, 19, 3, 1, 21], [12, 0, 20, 17, 11, 7, 29], [22, 24]]",118.0937858
30,10,100,75,6,3,0.7,145,30,"[7, 29, 23, 10, 16, 6, 2, 25, 18, 27, 0, 1, 3, 17, 14, 28, 8, 19, 15, 5, 24, 4, 9, 13, 26, 20, 21, 12, 22, 11, 7]",80.35510053,"[[6, 2, 25, 18, 27, 0, 1], [3, 17, 14, 28, 8, 19, 15], [5, 24, 4, 9, 13, 26, 20], [21, 12, 22, 11, 7, 29, 23], [10, 16]]",122.1600879
30,10,100,75,6,3,0.7,145,35,"[26, 13, 9, 4, 5, 15, 8, 23, 10, 16, 6, 2, 0, 20, 19, 28, 14, 1, 3, 17, 18, 27, 11, 22, 25, 7, 29, 24, 21, 12, 26]",80.65422953,"[[26, 13, 9, 4, 5, 15, 8], [23, 10, 16, 6, 2, 0, 20], [19, 28, 14, 1, 3, 17, 18], [27, 11, 22, 25, 7, 29, 24], [21, 12]]",109.2934056
30,10,100,75,6,3,0.7,160,25,"[22, 11, 25, 18, 27, 17, 14, 28, 0, 20, 12, 21, 1, 3, 19, 15, 8, 10, 23, 16, 6, 2, 29, 4, 24, 5, 9, 13, 26, 7, 22]",84.93757041,"[[27, 17, 14, 28, 0, 20, 12], [21, 1, 3, 19, 15, 8, 10], [23, 16, 6, 2, 29, 4, 24], [5, 9, 13, 26, 7, 22, 11], [25, 18]]",149.7670897
30,10,100,75,6,3,0.7,160,30,"[26, 13, 9, 4, 5, 15, 8, 23, 10, 16, 6, 2, 27, 18, 25, 14, 28, 19, 3, 1, 21, 12, 20, 0, 17, 22, 11, 7, 29, 24, 26]",69.69637564,"[[9, 4, 5, 15, 8, 23, 10], [16, 6, 2, 27, 18, 25, 14], [28, 19, 3, 1, 21, 12, 20], [0, 17, 22, 11, 7, 29, 24], [26, 13]]",94.08246127
30,10,100,75,6,3,0.7,160,35,"[24, 5, 26, 13, 9, 4, 15, 19, 8, 23, 10, 16, 6, 2, 25, 18, 27, 14, 28, 17, 3, 1, 21, 12, 0, 20, 7, 29, 11, 22, 24]",76.07498017,"[[9, 4, 15, 19, 8, 23, 10], [16, 6, 2, 25, 18, 27, 14], [28, 17, 3, 1, 21, 12, 0], [20, 7, 29, 11, 22, 24, 5], [26, 13]]",101.9883024
30,10,100,75,6,3,0.7,175,25,"[9, 4, 5, 15, 8, 10, 23, 16, 6, 2, 25, 18, 27, 14, 28, 19, 3, 1, 21, 0, 20, 12, 17, 11, 22, 29, 7, 24, 13, 26, 9]",65.84417196,"[[9, 4, 5, 15, 8, 10, 23], [16, 6, 2, 25, 18, 27, 14], [28, 19, 3, 1, 21, 0, 20], [12, 17, 11, 22, 29, 7, 24], [13, 26]]",98.35340127
30,10,100,75,6,3,0.7,175,30,"[26, 13, 9, 4, 5, 15, 23, 10, 16, 6, 2, 25, 18, 27, 14, 28, 8, 19, 3, 1, 21, 20, 0, 12, 7, 29, 24, 17, 11, 22, 26]",80.57358728,"[[13, 9, 4, 5, 15, 23, 10], [16, 6, 2, 25, 18, 27, 14], [28, 8, 19, 3, 1, 21, 20], [0, 12, 7, 29, 24, 17, 11], [22, 26]]",131.3613805
30,10,100,75,6,3,0.7,175,35,"[26, 13, 9, 4, 24, 5, 15, 8, 10, 23, 16, 6, 2, 25, 18, 27, 14, 28, 19, 0, 20, 1, 3, 17, 11, 22, 29, 7, 21, 12, 26]",76.81886529,"[[9, 4, 24, 5, 15, 8, 10], [23, 16, 6, 2, 25, 18, 27], [14, 28, 19, 0, 20, 1, 3], [17, 11, 22, 29, 7, 21, 12], [26, 13]]",96.48116946
30,10,100,75,6,3,0.8,115,25,"[15, 19, 8, 0, 20, 12, 21, 1, 3, 17, 14, 28, 16, 6, 2, 25, 18, 27, 11, 22, 10, 23, 7, 29, 24, 5, 4, 9, 13, 26, 15]",87.44916127,"[[21, 1, 3, 17, 14, 28, 16], [6, 2, 25, 18, 27, 11, 22], [10, 23, 7, 29, 24, 5, 4], [9, 13, 26, 15, 19, 8, 0], [20, 12]]",151.0706299
30,10,100,75,6,3,0.8,115,30,"[4, 9, 5, 15, 19, 8, 10, 23, 16, 6, 2, 25, 18, 27, 14, 28, 17, 3, 1, 21, 20, 0, 12, 26, 13, 24, 29, 7, 11, 22, 4]",75.58860278,"[[9, 5, 15, 19, 8, 10, 23], [16, 6, 2, 25, 18, 27, 14], [28, 17, 3, 1, 21, 20, 0], [12, 26, 13, 24, 29, 7, 11], [22, 4]]",130.3562478
30,10,100,75,6,3,0.8,115,35,"[9, 4, 5, 24, 29, 7, 10, 23, 16, 6, 2, 25, 18, 27, 11, 22, 17, 14, 28, 0, 20, 12, 21, 1, 3, 19, 15, 8, 26, 13, 9]",84.15833771,"[[9, 4, 5, 24, 29, 7, 10], [23, 16, 6, 2, 25, 18, 27], [11, 22, 17, 14, 28, 0, 20], [12, 21, 1, 3, 19, 15, 8], [26, 13]]",167.9987659
30,10,100,75,6,3,0.8,130,25,"[27, 18, 25, 2, 6, 16, 0, 1, 21, 12, 20, 26, 13, 9, 4, 5, 24, 29, 7, 23, 10, 8, 19, 15, 28, 14, 3, 17, 11, 22, 27]",78.33597231,"[[27, 18, 25, 2, 6, 16, 0], [1, 21, 12, 20, 26, 13, 9], [4, 5, 24, 29, 7, 23, 10], [8, 19, 15, 28, 14, 3, 17], [11, 22]]",155.2322484
30,10,100,75,6,3,0.8,130,30,"[7, 29, 23, 10, 16, 6, 2, 25, 18, 27, 14, 28, 8, 15, 19, 3, 1, 21, 12, 20, 0, 26, 13, 9, 4, 24, 5, 17, 22, 11, 7]",72.9907156,"[[16, 6, 2, 25, 18, 27, 14], [28, 8, 15, 19, 3, 1, 21], [12, 20, 0, 26, 13, 9, 4], [24, 5, 17, 22, 11, 7, 29], [23, 10]]",145.415938
30,10,100,75,6,3,0.8,130,35,"[26, 13, 9, 4, 5, 15, 8, 10, 0, 20, 1, 3, 17, 14, 28, 19, 23, 16, 6, 2, 18, 27, 25, 11, 7, 29, 24, 12, 21, 22, 26]",80.43770232,"[[9, 4, 5, 15, 8, 10, 0], [20, 1, 3, 17, 14, 28, 19], [23, 16, 6, 2, 18, 27, 25], [11, 7, 29, 24, 12, 21, 22], [26, 13]]",96.56719068
30,10,100,75,6,3,0.8,145,25,"[13, 26, 9, 4, 24, 5, 15, 19, 8, 23, 10, 16, 6, 2, 25, 18, 27, 14, 28, 3, 0, 20, 1, 21, 12, 17, 11, 22, 7, 29, 13]",84.44592373,"[[9, 4, 24, 5, 15, 19, 8], [23, 10, 16, 6, 2, 25, 18], [27, 14, 28, 3, 0, 20, 1], [21, 12, 17, 11, 22, 7, 29], [13, 26]]",130.1296706
30,10,100,75,6,3,0.8,145,30,"[21, 1, 3, 17, 0, 20, 2, 6, 16, 10, 23, 4, 9, 13, 26, 5, 15, 19, 8, 28, 14, 27, 18, 25, 24, 29, 7, 11, 22, 12, 21]",84.19585441,"[[20, 2, 6, 16, 10, 23, 4], [9, 13, 26, 5, 15, 19, 8], [28, 14, 27, 18, 25, 24, 29], [7, 11, 22, 12, 21, 1, 3], [17, 0]]",100.0007376
30,10,100,75,6,3,0.8,145,35,"[26, 13, 9, 4, 5, 15, 19, 8, 10, 23, 16, 6, 2, 25, 18, 27, 14, 28, 17, 3, 1, 21, 12, 20, 0, 24, 29, 7, 11, 22, 26]",74.78750528,"[[9, 4, 5, 15, 19, 8, 10], [23, 16, 6, 2, 25, 18, 27], [14, 28, 17, 3, 1, 21, 12], [20, 0, 24, 29, 7, 11, 22], [26, 13]]",114.2859871
30,10,100,75,6,3,0.8,160,25,"[0, 20, 21, 1, 3, 19, 15, 8, 23, 10, 16, 6, 2, 4, 9, 26, 13, 5, 24, 29, 7, 28, 14, 17, 27, 11, 22, 18, 25, 12, 0]",88.7059062,"[[15, 8, 23, 10, 16, 6, 2], [4, 9, 26, 13, 5, 24, 29], [7, 28, 14, 17, 27, 11, 22], [18, 25, 12, 0, 20, 21, 1], [3, 19]]",119.9983725
30,10,100,75,6,3,0.8,160,30,"[7, 0, 20, 12, 21, 1, 3, 19, 14, 27, 18, 25, 2, 6, 16, 10, 23, 8, 15, 5, 24, 29, 26, 4, 9, 13, 28, 17, 11, 22, 7]",78.67803422,"[[1, 3, 19, 14, 27, 18, 25], [2, 6, 16, 10, 23, 8, 15], [5, 24, 29, 26, 4, 9, 13], [28, 17, 11, 22, 7, 0, 20], [12, 21]]",110.3759776
30,10,100,75,6,3,0.8,160,35,"[21, 1, 3, 17, 14, 28, 16, 10, 23, 8, 15, 19, 9, 4, 13, 26, 0, 20, 12, 22, 11, 2, 6, 7, 29, 24, 5, 27, 18, 25, 21]",84.37524451,"[[16, 10, 23, 8, 15, 19, 9], [4, 13, 26, 0, 20, 12, 22], [11, 2, 6, 7, 29, 24, 5], [27, 18, 25, 21, 1, 3, 17], [14, 28]]",126.9026068
30,10,100,75,6,3,0.8,175,25,"[7, 29, 24, 9, 4, 15, 19, 8, 23, 10, 16, 6, 2, 25, 18, 27, 14, 28, 17, 3, 1, 21, 12, 20, 0, 13, 26, 5, 11, 22, 7]",78.63835592,"[[9, 4, 15, 19, 8, 23, 10], [16, 6, 2, 25, 18, 27, 14], [28, 17, 3, 1, 21, 12, 20], [0, 13, 26, 5, 11, 22, 7], [29, 24]]",103.4095763
30,10,100,75,6,3,0.8,175,30,"[26, 13, 9, 4, 5, 15, 8, 23, 10, 0, 20, 12, 21, 1, 3, 17, 14, 28, 19, 16, 6, 2, 25, 18, 27, 11, 7, 29, 22, 24, 26]",84.91037247,"[[9, 4, 5, 15, 8, 23, 10], [0, 20, 12, 21, 1, 3, 17], [14, 28, 19, 16, 6, 2, 25], [18, 27, 11, 7, 29, 22, 24], [26, 13]]",118.0087142
30,10,100,75,6,3,0.8,175,35,"[24, 5, 9, 4, 23, 10, 16, 6, 0, 20, 12, 21, 1, 2, 25, 18, 27, 14, 17, 3, 28, 8, 19, 15, 29, 7, 11, 22, 13, 26, 24]",73.28501016,"[[9, 4, 23, 10, 16, 6, 0], [20, 12, 21, 1, 2, 25, 18], [27, 14, 17, 3, 28, 8, 19], [15, 29, 7, 11, 22, 13, 26], [24, 5]]",89.80443344
30,10,100,75,6,4,0.4,115,25,"[9, 4, 5, 15, 19, 8, 23, 10, 16, 6, 2, 25, 18, 27, 14, 17, 3, 1, 21, 0, 20, 12, 26, 13, 24, 29, 7, 28, 11, 22, 9]",71.64480261,"[[4, 5, 15, 19, 8, 23, 10], [16, 6, 2, 25, 18, 27, 14], [17, 3, 1, 21, 0, 20, 12], [26, 13, 24, 29, 7, 28, 11], [22, 9]]",131.1374605
30,10,100,75,6,4,0.4,115,30,"[13, 26, 5, 24, 4, 9, 23, 10, 16, 8, 19, 15, 0, 1, 3, 17, 14, 28, 2, 6, 25, 18, 27, 11, 22, 7, 29, 20, 12, 21, 13]",76.99140443,"[[5, 24, 4, 9, 23, 10, 16], [8, 19, 15, 0, 1, 3, 17], [14, 28, 2, 6, 25, 18, 27], [11, 22, 7, 29, 20, 12, 21], [13, 26]]",125.0372207
30,10,100,75,6,4,0.4,115,35,"[17, 3, 0, 20, 12, 21, 1, 14, 27, 18, 25, 2, 6, 16, 4, 9, 13, 26, 5, 24, 23, 10, 8, 19, 15, 29, 7, 28, 11, 22, 17]",87.11044675,"[[12, 21, 1, 14, 27, 18, 25], [2, 6, 16, 4, 9, 13, 26], [5, 24, 23, 10, 8, 19, 15], [29, 7, 28, 11, 22, 17, 3], [0, 20]]",136.3159818
30,10,100,75,6,4,0.4,130,25,"[25, 18, 27, 14, 0, 1, 3, 17, 2, 6, 16, 10, 23, 8, 19, 15, 24, 5, 26, 13, 9, 4, 29, 7, 28, 11, 22, 12, 21, 20, 25]",87.15614135,"[[18, 27, 14, 0, 1, 3, 17], [2, 6, 16, 10, 23, 8, 19], [15, 24, 5, 26, 13, 9, 4], [29, 7, 28, 11, 22, 12, 21], [20, 25]]",158.1597058
30,10,100,75,6,4,0.4,130,30,"[13, 26, 9, 4, 24, 5, 15, 19, 8, 23, 10, 16, 6, 2, 25, 18, 27, 14, 28, 17, 3, 1, 21, 12, 20, 0, 29, 7, 11, 22, 13]",77.84402019,"[[9, 4, 24, 5, 15, 19, 8], [23, 10, 16, 6, 2, 25, 18], [27, 14, 28, 17, 3, 1, 21], [12, 20, 0, 29, 7, 11, 22], [13, 26]]",127.3204881
30,10,100,75,6,4,0.4,130,35,"[10, 23, 16, 6, 2, 25, 18, 27, 0, 20, 12, 21, 1, 3, 17, 14, 28, 8, 19, 15, 5, 24, 4, 9, 13, 26, 7, 29, 11, 22, 10]",83.48530747,"[[6, 2, 25, 18, 27, 0, 20], [12, 21, 1, 3, 17, 14, 28], [8, 19, 15, 5, 24, 4, 9], [13, 26, 7, 29, 11, 22, 10], [23, 16]]",143.6600776
30,10,100,75,6,4,0.4,145,25,"[10, 23, 8, 16, 6, 2, 25, 18, 27, 14, 28, 15, 19, 3, 0, 20, 12, 1, 21, 17, 11, 22, 7, 29, 24, 5, 13, 26, 9, 4, 10]",85.1155394,"[[2, 25, 18, 27, 14, 28, 15], [19, 3, 0, 20, 12, 1, 21], [17, 11, 22, 7, 29, 24, 5], [13, 26, 9, 4, 10, 23, 8], [16, 6]]",108.9516884
30,10,100,75,6,4,0.4,145,30,"[23, 10, 16, 6, 0, 20, 1, 3, 14, 27, 18, 25, 2, 28, 8, 15, 19, 26, 13, 9, 4, 5, 24, 29, 7, 11, 22, 17, 21, 12, 23]",84.58660904,"[[1, 3, 14, 27, 18, 25, 2], [28, 8, 15, 19, 26, 13, 9], [4, 5, 24, 29, 7, 11, 22], [17, 21, 12, 23, 10, 16, 6], [0, 20]]",99.96621221
