Bus_Numbers,Passenger_Number,Iteration_Times,Pheromone,Alpha,Beta,Volatile_Coefficient,Ant_Pheromone_Quality,Ants_Number,Shortest_Line,shortestTime,Cut_Lines,Cut_Times
20,30,100,75,5,3,0.6,115,35,"[7, 1, 18, 15, 11, 3, 17, 10, 16, 5, 6, 0, 13, 4, 19, 12, 9, 8, 14, 2, 7]",283.2207155,"[[11, 3, 17, 10, 16], [5, 6, 0, 13, 4], [19, 12, 9, 8, 14], [2, 7, 1, 18, 15]]",797.9800211
20,30,100,75,5,3,0.6,130,25,"[16, 5, 6, 0, 13, 4, 19, 12, 9, 8, 2, 14, 7, 1, 18, 15, 11, 3, 17, 10, 16]",284.8233154,"[[16, 5, 6, 0, 13], [4, 19, 12, 9, 8], [2, 14, 7, 1, 18], [15, 11, 3, 17, 10]]",805.1328288
20,30,100,75,5,3,0.6,130,30,"[19, 12, 9, 8, 4, 13, 0, 6, 5, 16, 3, 11, 15, 1, 18, 7, 2, 14, 17, 10, 19]",254.4203967,"[[4, 13, 0, 6, 5], [16, 3, 11, 15, 1], [18, 7, 2, 14, 17], [10, 19, 12, 9, 8]]",732.1302899
20,30,100,75,5,3,0.6,130,35,"[9, 8, 12, 19, 4, 13, 0, 6, 5, 16, 17, 10, 3, 11, 15, 1, 18, 7, 2, 14, 9]",263.7880753,"[[4, 13, 0, 6, 5], [16, 17, 10, 3, 11], [15, 1, 18, 7, 2], [14, 9, 8, 12, 19]]",793.8115474
20,30,100,75,5,3,0.6,145,25,"[4, 19, 8, 12, 9, 0, 13, 6, 5, 16, 17, 10, 3, 11, 15, 18, 1, 2, 14, 7, 4]",286.2420199,"[[12, 9, 0, 13, 6], [5, 16, 17, 10, 3], [11, 15, 18, 1, 2], [14, 7, 4, 19, 8]]",755.8570815
20,30,100,75,5,3,0.6,145,30,"[9, 8, 12, 19, 4, 13, 0, 6, 5, 16, 3, 11, 15, 18, 1, 7, 14, 2, 17, 10, 9]",242.4198407,"[[8, 12, 19, 4, 13], [0, 6, 5, 16, 3], [11, 15, 18, 1, 7], [14, 2, 17, 10, 9]]",748.6444949
20,30,100,75,5,3,0.6,145,35,"[14, 2, 8, 12, 9, 19, 4, 13, 0, 6, 5, 16, 3, 11, 15, 18, 1, 7, 10, 17, 14]",250.8984933,"[[8, 12, 9, 19, 4], [13, 0, 6, 5, 16], [3, 11, 15, 18, 1], [7, 10, 17, 14, 2]]",757.3381206
20,30,100,75,5,3,0.6,160,25,"[2, 14, 1, 18, 7, 11, 15, 3, 17, 10, 5, 16, 6, 0, 13, 4, 19, 12, 8, 9, 2]",276.9234099,"[[2, 14, 1, 18, 7], [11, 15, 3, 17, 10], [5, 16, 6, 0, 13], [4, 19, 12, 8, 9]]",808.4405326
20,30,100,75,5,3,0.6,160,30,"[2, 14, 7, 1, 18, 15, 11, 3, 10, 17, 16, 5, 6, 0, 13, 4, 19, 8, 12, 9, 2]",264.1506172,"[[2, 14, 7, 1, 18], [15, 11, 3, 10, 17], [16, 5, 6, 0, 13], [4, 19, 8, 12, 9]]",806.6474151
20,30,100,75,5,3,0.6,160,35,"[2, 14, 7, 1, 18, 15, 11, 3, 10, 17, 16, 5, 6, 0, 13, 4, 19, 12, 8, 9, 2]",256.2520642,"[[2, 14, 7, 1, 18], [15, 11, 3, 10, 17], [16, 5, 6, 0, 13], [4, 19, 12, 8, 9]]",804.4392827
20,30,100,75,5,3,0.6,175,25,"[9, 8, 12, 19, 4, 13, 0, 6, 5, 16, 17, 10, 3, 11, 15, 7, 1, 18, 2, 14, 9]",264.1667407,"[[4, 13, 0, 6, 5], [16, 17, 10, 3, 11], [15, 7, 1, 18, 2], [14, 9, 8, 12, 19]]",793.6527976
20,30,100,75,5,3,0.6,175,30,"[9, 8, 12, 19, 4, 13, 0, 6, 5, 16, 17, 10, 3, 11, 15, 7, 1, 18, 2, 14, 9]",264.1667407,"[[4, 13, 0, 6, 5], [16, 17, 10, 3, 11], [15, 7, 1, 18, 2], [14, 9, 8, 12, 19]]",793.6527976
20,30,100,75,5,3,0.6,175,35,"[4, 19, 12, 8, 9, 0, 13, 6, 5, 16, 17, 3, 11, 15, 1, 18, 7, 14, 2, 10, 4]",283.6785148,"[[19, 12, 8, 9, 0], [13, 6, 5, 16, 17], [3, 11, 15, 1, 18], [7, 14, 2, 10, 4]]",765.6728111
20,30,100,75,5,3,0.7,115,25,"[10, 17, 14, 2, 18, 1, 7, 11, 15, 3, 16, 5, 6, 0, 13, 4, 19, 8, 9, 12, 10]",236.979505,"[[10, 17, 14, 2, 18], [1, 7, 11, 15, 3], [16, 5, 6, 0, 13], [4, 19, 8, 9, 12]]",722.8376382
20,30,100,75,5,3,0.7,115,30,"[1, 18, 7, 11, 3, 15, 16, 5, 6, 0, 13, 4, 19, 12, 8, 9, 14, 2, 17, 10, 1]",262.3977064,"[[1, 18, 7, 11, 3], [15, 16, 5, 6, 0], [13, 4, 19, 12, 8], [9, 14, 2, 17, 10]]",737.1051461
20,30,100,75,5,3,0.7,115,35,"[13, 0, 6, 5, 16, 11, 15, 1, 18, 7, 14, 2, 8, 12, 19, 4, 9, 17, 10, 3, 13]",271.6474863,"[[13, 0, 6, 5, 16], [11, 15, 1, 18, 7], [14, 2, 8, 12, 19], [4, 9, 17, 10, 3]]",680.0361113
20,30,100,75,5,3,0.7,130,25,"[9, 8, 12, 19, 4, 13, 0, 6, 5, 16, 15, 11, 3, 1, 18, 7, 14, 2, 17, 10, 9]",252.5486711,"[[4, 13, 0, 6, 5], [16, 15, 11, 3, 1], [18, 7, 14, 2, 17], [10, 9, 8, 12, 19]]",733.6273468
20,30,100,75,5,3,0.7,130,30,"[9, 8, 12, 19, 4, 13, 0, 6, 5, 16, 17, 10, 3, 11, 15, 7, 1, 18, 14, 2, 9]",258.3224454,"[[9, 8, 12, 19, 4], [13, 0, 6, 5, 16], [17, 10, 3, 11, 15], [7, 1, 18, 14, 2]]",808.6467892
20,30,100,75,5,3,0.7,130,35,"[18, 1, 7, 15, 11, 3, 17, 10, 16, 5, 6, 0, 13, 4, 19, 12, 8, 9, 14, 2, 18]",270.3466654,"[[11, 3, 17, 10, 16], [5, 6, 0, 13, 4], [19, 12, 8, 9, 14], [2, 18, 1, 7, 15]]",801.2184119
20,30,100,75,5,3,0.7,145,25,"[4, 19, 8, 12, 9, 0, 13, 6, 5, 16, 14, 2, 18, 1, 7, 15, 11, 3, 17, 10, 4]",277.8566396,"[[8, 12, 9, 0, 13], [6, 5, 16, 14, 2], [18, 1, 7, 15, 11], [3, 17, 10, 4, 19]]",728.349626
20,30,100,75,5,3,0.7,145,30,"[9, 8, 12, 19, 4, 13, 0, 6, 5, 16, 3, 11, 15, 18, 1, 7, 14, 2, 17, 10, 9]",242.4198407,"[[8, 12, 19, 4, 13], [0, 6, 5, 16, 3], [11, 15, 18, 1, 7], [14, 2, 17, 10, 9]]",748.6444949
20,30,100,75,5,3,0.7,145,35,"[2, 14, 8, 9, 12, 19, 4, 13, 0, 6, 5, 16, 17, 10, 3, 11, 15, 7, 1, 18, 2]",261.5876458,"[[14, 8, 9, 12, 19], [4, 13, 0, 6, 5], [16, 17, 10, 3, 11], [15, 7, 1, 18, 2]]",794.0463037
20,30,100,75,5,3,0.7,160,25,"[19, 9, 8, 12, 4, 13, 0, 6, 5, 16, 17, 10, 3, 11, 15, 7, 1, 18, 2, 14, 19]",262.7295083,"[[12, 4, 13, 0, 6], [5, 16, 17, 10, 3], [11, 15, 7, 1, 18], [2, 14, 19, 9, 8]]",784.729655
20,30,100,75,5,3,0.7,160,30,"[17, 10, 6, 0, 13, 4, 19, 12, 8, 9, 16, 5, 3, 11, 15, 18, 1, 7, 14, 2, 17]",247.5790765,"[[10, 6, 0, 13, 4], [19, 12, 8, 9, 16], [5, 3, 11, 15, 18], [1, 7, 14, 2, 17]]",722.0792409
20,30,100,75,5,3,0.7,160,35,"[14, 2, 9, 8, 12, 19, 4, 0, 13, 6, 5, 16, 1, 18, 7, 15, 11, 3, 17, 10, 14]",273.040054,"[[8, 12, 19, 4, 0], [13, 6, 5, 16, 1], [18, 7, 15, 11, 3], [17, 10, 14, 2, 9]]",675.3229738
20,30,100,75,5,3,0.7,175,25,"[14, 2, 9, 8, 12, 19, 4, 0, 13, 6, 5, 16, 15, 1, 18, 7, 11, 3, 10, 17, 14]",275.6153921,"[[8, 12, 19, 4, 0], [13, 6, 5, 16, 15], [1, 18, 7, 11, 3], [10, 17, 14, 2, 9]]",706.5624596
20,30,100,75,5,3,0.7,175,30,"[14, 2, 18, 1, 7, 15, 11, 3, 17, 10, 5, 16, 6, 0, 13, 4, 19, 12, 8, 9, 14]",265.7525483,"[[2, 18, 1, 7, 15], [11, 3, 17, 10, 5], [16, 6, 0, 13, 4], [19, 12, 8, 9, 14]]",801.535146
20,30,100,75,5,3,0.7,175,35,"[18, 1, 7, 11, 3, 15, 16, 5, 6, 0, 13, 4, 19, 12, 8, 2, 14, 9, 17, 10, 18]",255.1384439,"[[18, 1, 7, 11, 3], [15, 16, 5, 6, 0], [13, 4, 19, 12, 8], [2, 14, 9, 17, 10]]",734.5619576
20,30,100,75,5,3,0.8,115,25,"[17, 10, 9, 8, 12, 19, 4, 13, 0, 6, 5, 16, 11, 15, 3, 18, 1, 7, 14, 2, 17]",253.1890547,"[[9, 8, 12, 19, 4], [13, 0, 6, 5, 16], [11, 15, 3, 18, 1], [7, 14, 2, 17, 10]]",759.3310629
20,30,100,75,5,3,0.8,115,30,"[14, 2, 7, 1, 18, 11, 15, 3, 5, 16, 6, 0, 13, 4, 19, 12, 8, 9, 17, 10, 14]",244.3271969,"[[7, 1, 18, 11, 15], [3, 5, 16, 6, 0], [13, 4, 19, 12, 8], [9, 17, 10, 14, 2]]",743.5420719
20,30,100,75,5,3,0.8,115,35,"[14, 2, 8, 12, 9, 19, 4, 13, 0, 6, 5, 16, 17, 10, 3, 11, 15, 7, 1, 18, 14]",265.570614,"[[8, 12, 9, 19, 4], [13, 0, 6, 5, 16], [17, 10, 3, 11, 15], [7, 1, 18, 14, 2]]",808.7926422
20,30,100,75,5,3,0.8,130,25,"[2, 14, 7, 1, 18, 15, 11, 3, 17, 10, 5, 16, 6, 0, 13, 4, 19, 12, 8, 9, 2]",263.5147365,"[[2, 14, 7, 1, 18], [15, 11, 3, 17, 10], [5, 16, 6, 0, 13], [4, 19, 12, 8, 9]]",804.4392827
20,30,100,75,5,3,0.8,130,30,"[6, 0, 13, 4, 19, 12, 8, 9, 16, 5, 17, 10, 3, 11, 15, 1, 18, 7, 2, 14, 6]",272.180496,"[[4, 19, 12, 8, 9], [16, 5, 17, 10, 3], [11, 15, 1, 18, 7], [2, 14, 6, 0, 13]]",797.0340006
20,30,100,75,5,3,0.8,130,35,"[14, 2, 18, 1, 7, 11, 15, 3, 5, 16, 6, 0, 13, 4, 19, 9, 12, 8, 17, 10, 14]",257.2994369,"[[1, 7, 11, 15, 3], [5, 16, 6, 0, 13], [4, 19, 9, 12, 8], [17, 10, 14, 2, 18]]",725.6814842
20,30,100,75,5,3,0.8,145,25,"[9, 8, 12, 19, 4, 0, 13, 6, 5, 16, 3, 11, 15, 7, 1, 18, 14, 2, 17, 10, 9]",253.9092735,"[[8, 12, 19, 4, 0], [13, 6, 5, 16, 3], [11, 15, 7, 1, 18], [14, 2, 17, 10, 9]]",681.4858816
20,30,100,75,5,3,0.8,145,30,"[1, 18, 7, 14, 2, 17, 10, 3, 11, 15, 16, 5, 6, 0, 13, 4, 19, 12, 8, 9, 1]",283.3110474,"[[7, 14, 2, 17, 10], [3, 11, 15, 16, 5], [6, 0, 13, 4, 19], [12, 8, 9, 1, 18]]",741.0596143
20,30,100,75,5,3,0.8,145,35,"[9, 8, 12, 19, 4, 13, 0, 6, 5, 16, 17, 10, 3, 11, 15, 18, 1, 7, 2, 14, 9]",261.7660185,"[[4, 13, 0, 6, 5], [16, 17, 10, 3, 11], [15, 18, 1, 7, 2], [14, 9, 8, 12, 19]]",793.3679394
20,30,100,75,5,3,0.8,160,25,"[18, 1, 7, 11, 15, 3, 16, 5, 6, 0, 13, 4, 19, 12, 8, 2, 14, 17, 10, 9, 18]",272.494321,"[[18, 1, 7, 11, 15], [3, 16, 5, 6, 0], [13, 4, 19, 12, 8], [2, 14, 17, 10, 9]]",746.8043709
20,30,100,75,5,3,0.8,160,30,"[1, 18, 7, 15, 11, 3, 16, 5, 6, 0, 13, 4, 19, 12, 8, 9, 2, 14, 17, 10, 1]",261.4484618,"[[18, 7, 15, 11, 3], [16, 5, 6, 0, 13], [4, 19, 12, 8, 9], [2, 14, 17, 10, 1]]",746.3094133
20,30,100,75,5,3,0.8,160,35,"[9, 8, 12, 19, 4, 13, 0, 6, 5, 16, 3, 11, 15, 7, 1, 18, 2, 14, 17, 10, 9]",234.4655035,"[[9, 8, 12, 19, 4], [13, 0, 6, 5, 16], [3, 11, 15, 7, 1], [18, 2, 14, 17, 10]]",720.8905362
20,30,100,75,5,3,0.8,175,25,"[9, 12, 8, 19, 4, 13, 0, 6, 5, 16, 11, 3, 15, 1, 18, 7, 14, 2, 17, 10, 9]",260.3137037,"[[4, 13, 0, 6, 5], [16, 11, 3, 15, 1], [18, 7, 14, 2, 17], [10, 9, 12, 8, 19]]",734.0477164
20,30,100,75,5,3,0.8,175,30,"[4, 19, 9, 8, 12, 0, 13, 6, 5, 16, 17, 10, 3, 11, 15, 18, 1, 7, 14, 2, 4]",276.3863981,"[[12, 0, 13, 6, 5], [16, 17, 10, 3, 11], [15, 18, 1, 7, 14], [2, 4, 19, 9, 8]]",793.9492212
20,30,100,75,5,3,0.8,175,35,"[18, 1, 7, 11, 3, 15, 16, 5, 6, 0, 13, 4, 19, 12, 8, 9, 2, 14, 17, 10, 18]",259.1637409,"[[1, 7, 11, 3, 15], [16, 5, 6, 0, 13], [4, 19, 12, 8, 9], [2, 14, 17, 10, 18]]",724.4801276
20,30,100,75,5,4,0.4,115,25,"[14, 2, 18, 1, 7, 11, 15, 3, 17, 10, 16, 5, 6, 0, 13, 4, 19, 12, 8, 9, 14]",270.0824883,"[[14, 2, 18, 1, 7], [11, 15, 3, 17, 10], [16, 5, 6, 0, 13], [4, 19, 12, 8, 9]]",808.6222524
20,30,100,75,5,4,0.4,115,30,"[18, 1, 7, 15, 11, 3, 16, 5, 6, 0, 13, 4, 19, 12, 8, 2, 14, 17, 10, 9, 18]",265.788491,"[[18, 1, 7, 15, 11], [3, 16, 5, 6, 0], [13, 4, 19, 12, 8], [2, 14, 17, 10, 9]]",747.2998681
20,30,100,75,5,4,0.4,115,35,"[14, 2, 18, 1, 7, 11, 3, 15, 16, 5, 6, 0, 13, 4, 19, 12, 8, 9, 17, 10, 14]",229.6747111,"[[1, 7, 11, 3, 15], [16, 5, 6, 0, 13], [4, 19, 12, 8, 9], [17, 10, 14, 2, 18]]",727.8012144
20,30,100,75,5,4,0.4,130,25,"[2, 14, 9, 8, 12, 19, 4, 13, 0, 6, 5, 16, 11, 3, 15, 7, 1, 18, 10, 17, 2]",241.4720029,"[[9, 8, 12, 19, 4], [13, 0, 6, 5, 16], [11, 3, 15, 7, 1], [18, 10, 17, 2, 14]]",729.834064
20,30,100,75,5,4,0.4,130,30,"[14, 2, 18, 1, 7, 11, 15, 3, 16, 5, 6, 0, 13, 4, 19, 8, 12, 9, 17, 10, 14]",236.4571469,"[[1, 7, 11, 15, 3], [16, 5, 6, 0, 13], [4, 19, 8, 12, 9], [17, 10, 14, 2, 18]]",728.6216401
20,30,100,75,5,4,0.4,130,35,"[9, 8, 12, 19, 4, 13, 0, 6, 16, 5, 15, 11, 3, 10, 17, 1, 18, 7, 14, 2, 9]",277.4029273,"[[4, 13, 0, 6, 16], [5, 15, 11, 3, 10], [17, 1, 18, 7, 14], [2, 9, 8, 12, 19]]",789.9633464
20,30,100,75,5,4,0.4,145,25,"[17, 10, 9, 8, 12, 19, 0, 13, 6, 5, 16, 11, 15, 3, 7, 1, 18, 2, 14, 4, 17]",270.7273903,"[[9, 8, 12, 19, 0], [13, 6, 5, 16, 11], [15, 3, 7, 1, 18], [2, 14, 4, 17, 10]]",725.4434108
20,30,100,75,5,4,0.4,145,30,"[2, 14, 1, 18, 7, 15, 11, 3, 17, 10, 16, 5, 6, 0, 13, 4, 19, 12, 9, 8, 2]",272.2842101,"[[2, 14, 1, 18, 7], [15, 11, 3, 17, 10], [16, 5, 6, 0, 13], [4, 19, 12, 9, 8]]",809.1340786
20,30,100,75,5,4,0.4,145,35,"[12, 8, 9, 19, 4, 0, 13, 6, 5, 16, 3, 11, 15, 7, 18, 1, 2, 14, 10, 17, 12]",269.3698996,"[[8, 9, 19, 4, 0], [13, 6, 5, 16, 3], [11, 15, 7, 18, 1], [2, 14, 10, 17, 12]]",739.6966539
20,30,100,75,5,4,0.4,160,25,"[14, 2, 1, 18, 0, 13, 6, 5, 16, 3, 11, 15, 7, 8, 12, 4, 19, 9, 17, 10, 14]",273.0077507,"[[1, 18, 0, 13, 6], [5, 16, 3, 11, 15], [7, 8, 12, 4, 19], [9, 17, 10, 14, 2]]",666.8387497
20,30,100,75,5,4,0.4,160,30,"[9, 8, 12, 19, 4, 13, 0, 6, 5, 16, 17, 10, 3, 11, 15, 18, 1, 7, 2, 14, 9]",261.7660185,"[[4, 13, 0, 6, 5], [16, 17, 10, 3, 11], [15, 18, 1, 7, 2], [14, 9, 8, 12, 19]]",793.3679394
20,30,100,75,5,4,0.4,160,35,"[18, 1, 7, 15, 11, 3, 16, 5, 6, 0, 13, 4, 19, 12, 8, 9, 14, 2, 10, 17, 18]",261.0952847,"[[1, 7, 15, 11, 3], [16, 5, 6, 0, 13], [4, 19, 12, 8, 9], [14, 2, 10, 17, 18]]",732.1357247
20,30,100,75,5,4,0.4,175,25,"[2, 14, 18, 1, 7, 11, 15, 3, 6, 5, 16, 0, 13, 4, 19, 12, 8, 9, 17, 10, 2]",262.6057214,"[[1, 7, 11, 15, 3], [6, 5, 16, 0, 13], [4, 19, 12, 8, 9], [17, 10, 2, 14, 18]]",732.6502298
20,30,100,75,5,4,0.4,175,30,"[14, 2, 7, 1, 18, 11, 15, 3, 17, 10, 16, 5, 6, 0, 13, 4, 8, 12, 19, 9, 14]",278.9031197,"[[7, 1, 18, 11, 15], [3, 17, 10, 16, 5], [6, 0, 13, 4, 8], [12, 19, 9, 14, 2]]",801.5522865
20,30,100,75,5,4,0.4,175,35,"[3, 11, 15, 18, 1, 7, 2, 14, 8, 9, 12, 19, 4, 13, 0, 6, 5, 16, 17, 10, 3]",274.1399057,"[[15, 18, 1, 7, 2], [14, 8, 9, 12, 19], [4, 13, 0, 6, 5], [16, 17, 10, 3, 11]]",793.7614455
20,30,100,75,5,4,0.5,115,25,"[14, 2, 18, 1, 7, 11, 3, 15, 16, 5, 6, 0, 13, 4, 19, 8, 12, 9, 17, 10, 14]",233.9462409,"[[1, 7, 11, 3, 15], [16, 5, 6, 0, 13], [4, 19, 8, 12, 9], [17, 10, 14, 2, 18]]",730.0093467
20,30,100,75,5,4,0.5,115,30,"[9, 12, 8, 19, 4, 13, 0, 6, 16, 5, 3, 11, 15, 18, 1, 7, 2, 14, 17, 10, 9]",247.2901416,"[[12, 8, 19, 4, 13], [0, 6, 16, 5, 3], [11, 15, 18, 1, 7], [2, 14, 17, 10, 9]]",745.7865453
20,30,100,75,5,4,0.5,115,35,"[10, 17, 8, 9, 12, 19, 4, 13, 0, 6, 5, 16, 15, 11, 3, 1, 18, 7, 14, 2, 10]",253.8574384,"[[8, 9, 12, 19, 4], [13, 0, 6, 5, 16], [15, 11, 3, 1, 18], [7, 14, 2, 10, 17]]",763.7765694
20,30,100,75,5,4,0.5,130,25,"[14, 2, 18, 1, 7, 11, 15, 3, 16, 5, 6, 0, 13, 4, 19, 12, 8, 9, 17, 10, 14]",232.185617,"[[1, 7, 11, 15, 3], [16, 5, 6, 0, 13], [4, 19, 12, 8, 9], [17, 10, 14, 2, 18]]",726.4135078
20,30,100,75,5,4,0.5,130,30,"[14, 2, 7, 1, 18, 15, 11, 3, 17, 10, 16, 5, 6, 0, 13, 4, 19, 12, 8, 9, 14]",258.6765816,"[[2, 7, 1, 18, 15], [11, 3, 17, 10, 16], [5, 6, 0, 13, 4], [19, 12, 8, 9, 14]]",797.8956747
20,30,100,75,5,4,0.5,130,35,"[18, 1, 7, 15, 11, 3, 17, 10, 16, 5, 6, 0, 13, 4, 19, 12, 9, 8, 14, 2, 18]",277.9662051,"[[11, 3, 17, 10, 16], [5, 6, 0, 13, 4], [19, 12, 9, 8, 14], [2, 18, 1, 7, 15]]",801.3027583
20,30,100,75,5,4,0.5,145,25,"[14, 2, 18, 1, 7, 15, 11, 3, 16, 5, 6, 0, 13, 4, 19, 12, 8, 9, 17, 10, 14]",224.1072268,"[[1, 7, 15, 11, 3], [16, 5, 6, 0, 13], [4, 19, 12, 8, 9], [17, 10, 14, 2, 18]]",726.909005
20,30,100,75,5,4,0.5,145,30,"[12, 9, 8, 19, 4, 13, 0, 6, 5, 16, 3, 11, 15, 18, 1, 7, 14, 2, 17, 10, 12]",251.3677432,"[[12, 9, 8, 19, 4], [13, 0, 6, 5, 16], [3, 11, 15, 18, 1], [7, 14, 2, 17, 10]]",760.6380618
20,30,100,75,5,4,0.5,145,35,"[17, 10, 9, 12, 8, 19, 4, 13, 0, 6, 5, 16, 11, 15, 3, 18, 1, 7, 2, 14, 17]",253.1140734,"[[9, 12, 8, 19, 4], [13, 0, 6, 5, 16], [11, 15, 3, 18, 1], [7, 2, 14, 17, 10]]",759.1632771
20,30,100,75,5,4,0.5,160,25,"[7, 1, 18, 11, 15, 3, 17, 10, 5, 16, 6, 0, 13, 4, 19, 12, 8, 9, 2, 14, 7]",291.7590434,"[[11, 15, 3, 17, 10], [5, 16, 6, 0, 13], [4, 19, 12, 8, 9], [2, 14, 7, 1, 18]]",804.4392827
20,30,100,75,5,4,0.5,160,30,"[9, 8, 12, 19, 4, 0, 13, 6, 5, 16, 3, 11, 15, 7, 1, 18, 2, 14, 17, 10, 9]",246.3958936,"[[8, 12, 19, 4, 0], [13, 6, 5, 16, 3], [11, 15, 7, 1, 18], [2, 14, 17, 10, 9]]",677.5666369
20,30,100,75,5,4,0.5,160,35,"[2, 14, 7, 1, 18, 15, 11, 3, 17, 10, 5, 16, 6, 0, 13, 4, 19, 12, 8, 9, 2]",263.5147365,"[[2, 14, 7, 1, 18], [15, 11, 3, 17, 10], [5, 16, 6, 0, 13], [4, 19, 12, 8, 9]]",804.4392827
20,30,100,75,5,4,0.5,175,25,"[2, 14, 7, 1, 18, 15, 11, 3, 16, 5, 6, 0, 13, 4, 8, 12, 19, 9, 17, 10, 2]",245.7112515,"[[7, 1, 18, 15, 11], [3, 16, 5, 6, 0], [13, 4, 8, 12, 19], [9, 17, 10, 2, 14]]",754.5577033
20,30,100,75,5,4,0.5,175,30,"[12, 9, 8, 19, 4, 13, 0, 6, 5, 16, 3, 11, 15, 1, 18, 7, 14, 2, 17, 10, 12]",252.7697003,"[[4, 13, 0, 6, 5], [16, 3, 11, 15, 1], [18, 7, 14, 2, 17], [10, 12, 9, 8, 19]]",732.5550362
20,30,100,75,5,4,0.5,175,35,"[2, 14, 17, 10, 3, 11, 15, 7, 18, 1, 16, 5, 6, 0, 13, 4, 19, 12, 8, 9, 2]",258.3698754,"[[10, 3, 11, 15, 7], [18, 1, 16, 5, 6], [0, 13, 4, 19, 12], [8, 9, 2, 14, 17]]",728.2030167
20,30,100,75,5,4,0.6,115,25,"[14, 2, 18, 1, 7, 11, 15, 3, 5, 16, 6, 0, 13, 4, 19, 12, 8, 9, 17, 10, 14]",239.9182672,"[[1, 7, 11, 15, 3], [5, 16, 6, 0, 13], [4, 19, 12, 8, 9], [17, 10, 14, 2, 18]]",726.4135078
20,30,100,75,5,4,0.6,115,30,"[14, 2, 18, 1, 7, 15, 11, 3, 5, 16, 6, 0, 13, 4, 19, 12, 8, 9, 17, 10, 14]",231.8398769,"[[1, 7, 15, 11, 3], [5, 16, 6, 0, 13], [4, 19, 12, 8, 9], [17, 10, 14, 2, 18]]",726.909005
20,30,100,75,5,4,0.6,115,35,"[10, 17, 14, 2, 7, 1, 18, 15, 11, 3, 5, 16, 6, 0, 13, 4, 8, 9, 12, 19, 10]",255.5665495,"[[17, 14, 2, 7, 1], [18, 15, 11, 3, 5], [16, 6, 0, 13, 4], [8, 9, 12, 19, 10]]",752.9027902
20,30,100,75,5,4,0.6,130,25,"[9, 8, 12, 19, 4, 13, 0, 6, 5, 16, 17, 10, 3, 11, 15, 7, 1, 18, 2, 14, 9]",264.1667407,"[[4, 13, 0, 6, 5], [16, 17, 10, 3, 11], [15, 7, 1, 18, 2], [14, 9, 8, 12, 19]]",793.6527976
20,30,100,75,5,4,0.6,130,30,"[7, 1, 18, 11, 15, 3, 16, 5, 6, 0, 13, 4, 19, 12, 8, 9, 14, 2, 17, 10, 7]",265.7440477,"[[7, 1, 18, 11, 15], [3, 16, 5, 6, 0], [13, 4, 19, 12, 8], [9, 14, 2, 17, 10]]",750.4242289
20,30,100,75,5,4,0.6,130,35,"[8, 9, 17, 10, 3, 11, 15, 7, 18, 1, 16, 5, 6, 0, 13, 4, 19, 12, 14, 2, 8]",270.3086638,"[[10, 3, 11, 15, 7], [18, 1, 16, 5, 6], [0, 13, 4, 19, 12], [14, 2, 8, 9, 17]]",722.23364
20,30,100,75,5,4,0.6,145,25,"[17, 10, 6, 0, 13, 4, 19, 12, 8, 9, 5, 16, 3, 11, 15, 18, 1, 7, 14, 2, 17]",246.4429329,"[[10, 6, 0, 13, 4], [19, 12, 8, 9, 5], [16, 3, 11, 15, 18], [1, 7, 14, 2, 17]]",762.707258
20,30,100,75,5,4,0.6,145,30,"[7, 1, 18, 2, 14, 9, 8, 12, 19, 4, 13, 0, 6, 5, 16, 3, 11, 15, 17, 10, 7]",264.983341,"[[14, 9, 8, 12, 19], [4, 13, 0, 6, 5], [16, 3, 11, 15, 17], [10, 7, 1, 18, 2]]",801.5669161
20,30,100,75,5,4,0.6,145,35,"[14, 2, 18, 1, 7, 11, 15, 3, 17, 10, 16, 5, 6, 0, 13, 4, 19, 12, 9, 8, 14]",282.388727,"[[14, 2, 18, 1, 7], [11, 15, 3, 17, 10], [16, 5, 6, 0, 13], [4, 19, 12, 9, 8]]",809.3157984
20,30,100,75,5,4,0.6,160,25,"[2, 14, 7, 1, 18, 11, 15, 16, 5, 6, 0, 13, 19, 12, 8, 9, 17, 3, 10, 4, 2]",267.1983572,"[[1, 18, 11, 15, 16], [5, 6, 0, 13, 19], [12, 8, 9, 17, 3], [10, 4, 2, 14, 7]]",718.2779808
20,30,100,75,5,4,0.6,160,30,"[14, 2, 7, 1, 18, 15, 11, 3, 5, 16, 6, 0, 13, 4, 19, 12, 8, 9, 10, 17, 14]",235.8604837,"[[7, 1, 18, 15, 11], [3, 5, 16, 6, 0], [13, 4, 19, 12, 8], [9, 10, 17, 14, 2]]",739.3899104
20,30,100,75,5,4,0.6,160,35,"[10, 17, 9, 12, 8, 19, 4, 13, 0, 6, 5, 16, 11, 15, 3, 1, 18, 7, 2, 14, 10]",257.3098807,"[[9, 12, 8, 19, 4], [13, 0, 6, 5, 16], [11, 15, 3, 1, 18], [7, 2, 14, 10, 17]]",764.8637178
20,30,100,75,5,4,0.6,175,25,"[14, 2, 18, 1, 7, 15, 11, 3, 5, 16, 6, 0, 13, 4, 19, 12, 8, 9, 17, 10, 14]",231.8398769,"[[1, 7, 15, 11, 3], [5, 16, 6, 0, 13], [4, 19, 12, 8, 9], [17, 10, 14, 2, 18]]",726.909005
